
[96m╔══════════════════════════════════════════════════════════════════════════════════════════╗[0m
[96m║[0m                                                                                          [96m║[0m
[96m║[0m [1m[35m███╗   ███╗██╗     ██╗  ██╗    ██╗     ███╗   ███╗    ██╗      ██████╗ ██████╗  █████╗[0m   [96m║[0m
[96m║[0m [1m[35m████╗ ████║██║     ╚██╗██╔╝    ██║     ████╗ ████║    ██║     ██╔═══██╗██╔══██╗██╔══██╗[0m  [96m║[0m
[96m║[0m [1m[94m██╔████╔██║██║      ╚███╔╝     ██║     ██╔████╔██║    ██║     ██║   ██║██████╔╝███████║[0m  [96m║[0m
[96m║[0m [1m[94m██║╚██╔╝██║██║      ██╔██╗     ██║     ██║╚██╔╝██║    ██║     ██║   ██║██╔══██╗██╔══██║[0m  [96m║[0m
[96m║[0m [1m[96m██║ ╚═╝ ██║███████╗██╔╝ ██╗    ███████╗██║ ╚═╝ ██║    ███████╗╚██████╔╝██║  ██║██║  ██║[0m  [96m║[0m
[96m║[0m [1m[96m╚═╝     ╚═╝╚══════╝╚═╝  ╚═╝    ╚══════╝╚═╝     ╚═╝    ╚══════╝ ╚═════╝ ╚═╝  ╚═╝╚═╝  ╚═╝[0m  [96m║[0m
[96m║[0m                                                                                          [96m║[0m
[96m║[0m [93m[1mAdvanced Fine-Tuning Framework[0m                                                           [96m║[0m
[96m║[0m [2m[97mLoRA • (Online-)DPO • XPO • CPO • CPO • ORPO • PPO • GRPO • DrGRPO • GSPO • RLHF • SFT[0m   [96m║[0m
[96m║[0m                                                                                          [96m║[0m
[96m╚══════════════════════════════════════════════════════════════════════════════════════════╝[0m
    

[96m============================================================[0m
[1m[97m                   Configuration Summary                    [0m
[96m============================================================[0m

[97mModel:[0m models/qwen2-jac-fused-q4
[97mTraining Mode:[0m DPO
[97mTraining Type:[0m lora
[97mBatch Size:[0m 1
[97mLearning Rate:[0m 1e-06
[97mOptimizer:[0m adam
[94m[INFO][0m Loading model: [96mmodels/qwen2-jac-fused-q4[0m
Loading model models/qwen2-jac-fused-q4
Loading LoRA adapters with config: {'rank': 8, 'dropout': 0.0, 'scale': 10.0, 'use_dora': False, 'num_layers': 8}
Loading pretrained reference model (using main model)
[94m[INFO][0m Loading datasets

[96m============================================================[0m
[1m[97m                          Training                          [0m
[96m============================================================[0m

Trainable parameters: 0.231% (70.459M/30532.123M)
[94m[INFO][0m Training mode: [93mDPO[0m

Training:   0%|          | 0/900 [00:00<?, ?it/s]
                                                 
Training:   0%|          | 0/900 [00:01<?, ?it/s]
Training:   0%|          | 1/900 [00:04<1:00:54,  4.06s/it]
Training:   0%|          | 2/900 [00:05<40:30,  2.71s/it]  
Training:   0%|          | 3/900 [00:07<34:05,  2.28s/it]
Training:   0%|          | 4/900 [00:08<28:16,  1.89s/it]
Training:   1%|          | 5/900 [00:10<27:27,  1.84s/it]
Training:   1%|          | 6/900 [00:12<26:34,  1.78s/it]
Training:   1%|          | 7/900 [00:13<23:52,  1.60s/it]
Training:   1%|          | 8/900 [00:15<24:13,  1.63s/it]
Training:   1%|          | 9/900 [00:16<22:11,  1.49s/it]
Training:   1%|          | 9/900 [00:17<22:11,  1.49s/it, loss=0.523, it/s=0.597]
                                                                                 
Training:   1%|          | 9/900 [00:17<22:11,  1.49s/it, loss=0.523, it/s=0.597]
Training:   1%|          | 10/900 [00:17<22:16,  1.50s/it, loss=0.523, it/s=0.597]
Training:   1%|          | 11/900 [00:19<23:00,  1.55s/it, loss=0.523, it/s=0.597]
Training:   1%|▏         | 12/900 [00:21<23:33,  1.59s/it, loss=0.523, it/s=0.597]
Training:   1%|▏         | 13/900 [00:22<23:56,  1.62s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 14/900 [00:24<24:27,  1.66s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 15/900 [00:26<24:07,  1.64s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 16/900 [00:27<24:15,  1.65s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 17/900 [00:29<23:37,  1.61s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 18/900 [00:30<21:57,  1.49s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 19/900 [00:32<22:29,  1.53s/it, loss=0.523, it/s=0.597]
Training:   2%|▏         | 19/900 [00:34<22:29,  1.53s/it, loss=0.141, it/s=0.622]
                                                                                  
Training:   2%|▏         | 19/900 [00:34<22:29,  1.53s/it, loss=0.141, it/s=0.622]
Training:   2%|▏         | 20/900 [00:34<23:10,  1.58s/it, loss=0.141, it/s=0.622]
Training:   2%|▏         | 21/900 [00:35<21:55,  1.50s/it, loss=0.141, it/s=0.622]
Training:   2%|▏         | 22/900 [00:36<21:54,  1.50s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 23/900 [00:38<21:09,  1.45s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 24/900 [00:39<21:33,  1.48s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 25/900 [00:41<22:29,  1.54s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 26/900 [00:42<21:32,  1.48s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 27/900 [00:44<22:23,  1.54s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 28/900 [00:45<20:16,  1.39s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 29/900 [00:46<19:21,  1.33s/it, loss=0.141, it/s=0.622]
Training:   3%|▎         | 29/900 [00:48<19:21,  1.33s/it, loss=0.269, it/s=0.712]
                                                                                   

Training:  59%|█████▉    | 529/900 [13:20<09:42,  1.57s/it, loss=0.005, it/s=0.644]
Training:  59%|█████▉    | 530/900 [13:20<09:25,  1.53s/it, loss=0.005, it/s=0.644]
Training:  59%|█████▉    | 531/900 [13:22<09:06,  1.48s/it, loss=0.005, it/s=0.644]
Training:  59%|█████▉    | 532/900 [13:23<09:36,  1.57s/it, loss=0.005, it/s=0.644]
Training:  59%|█████▉    | 533/900 [13:25<09:49,  1.61s/it, loss=0.005, it/s=0.644]
Training:  59%|█████▉    | 534/900 [13:26<08:58,  1.47s/it, loss=0.005, it/s=0.644]
Training:  59%|█████▉    | 535/900 [13:28<08:53,  1.46s/it, loss=0.005, it/s=0.644]
Training:  60%|█████▉    | 536/900 [13:29<09:19,  1.54s/it, loss=0.005, it/s=0.644]
Training:  60%|█████▉    | 537/900 [13:31<08:44,  1.44s/it, loss=0.005, it/s=0.644]
Training:  60%|█████▉    | 538/900 [13:32<08:50,  1.46s/it, loss=0.005, it/s=0.644]
Training:  60%|█████▉    | 539/900 [13:33<08:15,  1.37s/it, loss=0.005, it/s=0.644]
Training:  60%|█████▉    | 539/900 [13:34<08:15,  1.37s/it, loss=0.072, it/s=0.709]
                                                                                   

Training:  60%|█████▉    | 539/900 [13:34<08:15,  1.37s/it, loss=0.072, it/s=0.709]
Training:  60%|██████    | 540/900 [13:34<07:40,  1.28s/it, loss=0.072, it/s=0.709]
Training:  60%|██████    | 541/900 [13:35<07:17,  1.22s/it, loss=0.072, it/s=0.709]
Training:  60%|██████    | 542/900 [13:37<07:19,  1.23s/it, loss=0.072, it/s=0.709]
Training:  60%|██████    | 543/900 [13:38<07:56,  1.33s/it, loss=0.072, it/s=0.709]
Training:  60%|██████    | 544/900 [13:40<08:30,  1.43s/it, loss=0.072, it/s=0.709]
Training:  61%|██████    | 545/900 [13:41<08:30,  1.44s/it, loss=0.072, it/s=0.709]
Training:  61%|██████    | 546/900 [13:43<08:57,  1.52s/it, loss=0.072, it/s=0.709]
Training:  61%|██████    | 547/900 [13:45<09:04,  1.54s/it, loss=0.072, it/s=0.709]
Training:  61%|██████    | 548/900 [13:46<08:15,  1.41s/it, loss=0.072, it/s=0.709]
Training:  61%|██████    | 549/900 [13:47<08:44,  1.50s/it, loss=0.072, it/s=0.709]
Training:  61%|██████    | 549/900 [13:49<08:44,  1.50s/it, loss=0.034, it/s=0.695]
                                                                                   

Training:  61%|██████    | 549/900 [13:49<08:44,  1.50s/it, loss=0.034, it/s=0.695]
                                                                                   

Training:  61%|██████    | 549/900 [13:49<08:44,  1.50s/it, loss=0.034, it/s=0.695]
Training:  61%|██████    | 550/900 [13:49<09:18,  1.60s/it, loss=0.034, it/s=0.695]
Training:  61%|██████    | 551/900 [13:51<09:28,  1.63s/it, loss=0.034, it/s=0.695]
Training:  61%|██████▏   | 552/900 [13:52<09:14,  1.59s/it, loss=0.034, it/s=0.695]
Training:  61%|██████▏   | 553/900 [13:54<09:23,  1.62s/it, loss=0.034, it/s=0.695]
Training:  62%|██████▏   | 554/900 [13:56<09:27,  1.64s/it, loss=0.034, it/s=0.695]
Training:  62%|██████▏   | 555/900 [13:58<09:31,  1.66s/it, loss=0.034, it/s=0.695]
Training:  62%|██████▏   | 556/900 [13:59<08:45,  1.53s/it, loss=0.034, it/s=0.695]
Training:  62%|██████▏   | 557/900 [14:00<08:59,  1.57s/it, loss=0.034, it/s=0.695]
Training:  62%|██████▏   | 558/900 [14:02<08:19,  1.46s/it, loss=0.034, it/s=0.695]
Training:  62%|██████▏   | 559/900 [14:03<08:15,  1.45s/it, loss=0.034, it/s=0.695]
Training:  62%|██████▏   | 559/900 [14:05<08:15,  1.45s/it, loss=0.049, it/s=0.622]
                                                                                   

Training:  62%|██████▏   | 559/900 [14:05<08:15,  1.45s/it, loss=0.049, it/s=0.622]
Training:  62%|██████▏   | 560/900 [14:05<08:37,  1.52s/it, loss=0.049, it/s=0.622]
Training:  62%|██████▏   | 561/900 [14:06<07:51,  1.39s/it, loss=0.049, it/s=0.622]
Training:  62%|██████▏   | 562/900 [14:08<08:20,  1.48s/it, loss=0.049, it/s=0.622]
Training:  63%|██████▎   | 563/900 [14:09<08:39,  1.54s/it, loss=0.049, it/s=0.622]
Training:  63%|██████▎   | 564/900 [14:11<08:54,  1.59s/it, loss=0.049, it/s=0.622]
Training:  63%|██████▎   | 565/900 [14:12<08:46,  1.57s/it, loss=0.049, it/s=0.622]
Training:  63%|██████▎   | 566/900 [14:14<08:53,  1.60s/it, loss=0.049, it/s=0.622]
Training:  63%|██████▎   | 567/900 [14:16<08:59,  1.62s/it, loss=0.049, it/s=0.622]
Training:  63%|██████▎   | 568/900 [14:17<09:04,  1.64s/it, loss=0.049, it/s=0.622]
Training:  63%|██████▎   | 569/900 [14:19<08:50,  1.60s/it, loss=0.049, it/s=0.622]
Training:  63%|██████▎   | 569/900 [14:21<08:50,  1.60s/it, loss=0.030, it/s=0.628]
                                                                                   

Training:  63%|██████▎   | 569/900 [14:21<08:50,  1.60s/it, loss=0.030, it/s=0.628]
Training:  63%|██████▎   | 570/900 [14:21<08:59,  1.63s/it, loss=0.030, it/s=0.628]
Training:  63%|██████▎   | 571/900 [14:22<08:45,  1.60s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▎   | 572/900 [14:24<08:28,  1.55s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▎   | 573/900 [14:25<08:32,  1.57s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▍   | 574/900 [14:27<08:19,  1.53s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▍   | 575/900 [14:28<08:07,  1.50s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▍   | 576/900 [14:30<08:22,  1.55s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▍   | 577/900 [14:31<07:59,  1.48s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▍   | 578/900 [14:32<07:15,  1.35s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▍   | 579/900 [14:34<07:49,  1.46s/it, loss=0.030, it/s=0.628]
Training:  64%|██████▍   | 579/900 [14:36<07:49,  1.46s/it, loss=0.009, it/s=0.671]
                                                                                   

Training:  64%|██████▍   | 579/900 [14:36<07:49,  1.46s/it, loss=0.009, it/s=0.671]
Training:  64%|██████▍   | 580/900 [14:36<08:11,  1.54s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▍   | 581/900 [14:37<08:00,  1.51s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▍   | 582/900 [14:38<07:35,  1.43s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▍   | 583/900 [14:40<07:59,  1.51s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▍   | 584/900 [14:41<07:41,  1.46s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▌   | 585/900 [14:43<08:01,  1.53s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▌   | 586/900 [14:44<07:44,  1.48s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▌   | 587/900 [14:45<07:01,  1.35s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▌   | 588/900 [14:47<07:33,  1.45s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▌   | 589/900 [14:49<07:55,  1.53s/it, loss=0.009, it/s=0.671]
Training:  65%|██████▌   | 589/900 [14:50<07:55,  1.53s/it, loss=0.006, it/s=0.690]
                                                                                   

Training:  65%|██████▌   | 589/900 [14:50<07:55,  1.53s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▌   | 590/900 [14:50<07:29,  1.45s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▌   | 591/900 [14:52<07:28,  1.45s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▌   | 592/900 [14:53<07:01,  1.37s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▌   | 593/900 [14:54<06:30,  1.27s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▌   | 594/900 [14:55<06:46,  1.33s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▌   | 595/900 [14:57<06:54,  1.36s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▌   | 596/900 [14:58<07:23,  1.46s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▋   | 597/900 [15:00<06:52,  1.36s/it, loss=0.006, it/s=0.690]
Training:  66%|██████▋   | 598/900 [15:01<06:29,  1.29s/it, loss=0.006, it/s=0.690]
Training:  67%|██████▋   | 599/900 [15:02<07:05,  1.41s/it, loss=0.006, it/s=0.690]
Training:  67%|██████▋   | 599/900 [15:03<07:05,  1.41s/it, loss=0.092, it/s=0.748]
                                                                                   

Training:  67%|██████▋   | 599/900 [15:03<07:05,  1.41s/it, loss=0.092, it/s=0.748]
                                                                                   

Training:  67%|██████▋   | 599/900 [15:04<07:05,  1.41s/it, loss=0.092, it/s=0.748]
Training:  67%|██████▋   | 600/900 [15:04<07:30,  1.50s/it, loss=0.092, it/s=0.748]
Training:  67%|██████▋   | 601/900 [15:06<07:31,  1.51s/it, loss=0.092, it/s=0.748]
Training:  67%|██████▋   | 602/900 [15:07<07:06,  1.43s/it, loss=0.092, it/s=0.748]
Training:  67%|██████▋   | 603/900 [15:08<06:53,  1.39s/it, loss=0.092, it/s=0.748]
Training:  67%|██████▋   | 604/900 [15:10<07:01,  1.43s/it, loss=0.092, it/s=0.748]
Training:  67%|██████▋   | 605/900 [15:11<06:30,  1.32s/it, loss=0.092, it/s=0.748]
Training:  67%|██████▋   | 606/900 [15:12<06:20,  1.29s/it, loss=0.092, it/s=0.748]
Training:  67%|██████▋   | 607/900 [15:14<06:53,  1.41s/it, loss=0.092, it/s=0.748]
Training:  68%|██████▊   | 608/900 [15:15<06:42,  1.38s/it, loss=0.092, it/s=0.748]
Training:  68%|██████▊   | 609/900 [15:17<07:07,  1.47s/it, loss=0.092, it/s=0.748]
Training:  68%|██████▊   | 609/900 [15:18<07:07,  1.47s/it, loss=0.002, it/s=0.675]
                                                                                   

Training:  68%|██████▊   | 609/900 [15:18<07:07,  1.47s/it, loss=0.002, it/s=0.675]
Training:  68%|██████▊   | 610/900 [15:18<07:26,  1.54s/it, loss=0.002, it/s=0.675]
Training:  68%|██████▊   | 611/900 [15:20<07:39,  1.59s/it, loss=0.002, it/s=0.675]
Training:  68%|██████▊   | 612/900 [15:22<07:31,  1.57s/it, loss=0.002, it/s=0.675]
Training:  68%|██████▊   | 613/900 [15:23<07:42,  1.61s/it, loss=0.002, it/s=0.675]
Training:  68%|██████▊   | 614/900 [15:25<07:42,  1.62s/it, loss=0.002, it/s=0.675]
Training:  68%|██████▊   | 615/900 [15:27<07:42,  1.62s/it, loss=0.002, it/s=0.675]
Training:  68%|██████▊   | 616/900 [15:28<07:23,  1.56s/it, loss=0.002, it/s=0.675]
Training:  69%|██████▊   | 617/900 [15:29<06:58,  1.48s/it, loss=0.002, it/s=0.675]
Training:  69%|██████▊   | 618/900 [15:31<07:16,  1.55s/it, loss=0.002, it/s=0.675]
Training:  69%|██████▉   | 619/900 [15:32<07:13,  1.54s/it, loss=0.002, it/s=0.675]
Training:  69%|██████▉   | 619/900 [15:34<07:13,  1.54s/it, loss=0.004, it/s=0.631]
                                                                                   

Training:  69%|██████▉   | 619/900 [15:34<07:13,  1.54s/it, loss=0.004, it/s=0.631]
Training:  69%|██████▉   | 620/900 [15:34<07:24,  1.59s/it, loss=0.004, it/s=0.631]
Training:  69%|██████▉   | 621/900 [15:36<07:32,  1.62s/it, loss=0.004, it/s=0.631]
Training:  69%|██████▉   | 622/900 [15:37<06:53,  1.49s/it, loss=0.004, it/s=0.631]
Training:  69%|██████▉   | 623/900 [15:38<06:46,  1.47s/it, loss=0.004, it/s=0.631]
Training:  69%|██████▉   | 624/900 [15:40<06:13,  1.35s/it, loss=0.004, it/s=0.631]
Training:  69%|██████▉   | 625/900 [15:41<05:45,  1.26s/it, loss=0.004, it/s=0.631]
Training:  70%|██████▉   | 626/900 [15:42<05:59,  1.31s/it, loss=0.004, it/s=0.631]
Training:  70%|██████▉   | 627/900 [15:43<05:35,  1.23s/it, loss=0.004, it/s=0.631]
Training:  70%|██████▉   | 628/900 [15:44<05:34,  1.23s/it, loss=0.004, it/s=0.631]
Training:  70%|██████▉   | 629/900 [15:45<05:31,  1.22s/it, loss=0.004, it/s=0.631]
Training:  70%|██████▉   | 629/900 [15:47<05:31,  1.22s/it, loss=0.019, it/s=0.769]
                                                                                   

Training:  70%|██████▉   | 629/900 [15:47<05:31,  1.22s/it, loss=0.019, it/s=0.769]
Training:  70%|███████   | 630/900 [15:47<06:07,  1.36s/it, loss=0.019, it/s=0.769]
Training:  70%|███████   | 631/900 [15:49<06:33,  1.46s/it, loss=0.019, it/s=0.769]
Training:  70%|███████   | 632/900 [15:50<06:31,  1.46s/it, loss=0.019, it/s=0.769]
Training:  70%|███████   | 633/900 [15:52<06:48,  1.53s/it, loss=0.019, it/s=0.769]
Training:  70%|███████   | 634/900 [15:53<06:38,  1.50s/it, loss=0.019, it/s=0.769]
Training:  71%|███████   | 635/900 [15:54<05:59,  1.36s/it, loss=0.019, it/s=0.769]
Training:  71%|███████   | 636/900 [15:56<06:25,  1.46s/it, loss=0.019, it/s=0.769]
Training:  71%|███████   | 637/900 [15:57<05:57,  1.36s/it, loss=0.019, it/s=0.769]
Training:  71%|███████   | 638/900 [15:59<06:23,  1.46s/it, loss=0.019, it/s=0.769]
Training:  71%|███████   | 639/900 [16:00<06:11,  1.42s/it, loss=0.019, it/s=0.769]
Training:  71%|███████   | 639/900 [16:02<06:11,  1.42s/it, loss=0.020, it/s=0.686]
                                                                                   

Training:  71%|███████   | 639/900 [16:02<06:11,  1.42s/it, loss=0.020, it/s=0.686]
Training:  71%|███████   | 640/900 [16:02<06:09,  1.42s/it, loss=0.020, it/s=0.686]
Training:  71%|███████   | 641/900 [16:03<06:30,  1.51s/it, loss=0.020, it/s=0.686]
Training:  71%|███████▏  | 642/900 [16:05<06:14,  1.45s/it, loss=0.020, it/s=0.686]
Training:  71%|███████▏  | 643/900 [16:06<06:32,  1.53s/it, loss=0.020, it/s=0.686]
Training:  72%|███████▏  | 644/900 [16:08<06:46,  1.59s/it, loss=0.020, it/s=0.686]
Training:  72%|███████▏  | 645/900 [16:10<06:35,  1.55s/it, loss=0.020, it/s=0.686]
Training:  72%|███████▏  | 646/900 [16:11<06:37,  1.56s/it, loss=0.020, it/s=0.686]
Training:  72%|███████▏  | 647/900 [16:12<06:03,  1.43s/it, loss=0.020, it/s=0.686]
Training:  72%|███████▏  | 648/900 [16:13<05:32,  1.32s/it, loss=0.020, it/s=0.686]
Training:  72%|███████▏  | 649/900 [16:15<05:51,  1.40s/it, loss=0.020, it/s=0.686]
Training:  72%|███████▏  | 649/900 [16:16<05:51,  1.40s/it, loss=0.002, it/s=0.690]
                                                                                   

Training:  72%|███████▏  | 649/900 [16:16<05:51,  1.40s/it, loss=0.002, it/s=0.690]
                                                                                   

Training:  72%|███████▏  | 649/900 [16:17<05:51,  1.40s/it, loss=0.002, it/s=0.690]
Training:  72%|███████▏  | 650/900 [16:17<06:15,  1.50s/it, loss=0.002, it/s=0.690]
Training:  72%|███████▏  | 651/900 [16:18<06:21,  1.53s/it, loss=0.002, it/s=0.690]
Training:  72%|███████▏  | 652/900 [16:20<05:53,  1.43s/it, loss=0.002, it/s=0.690]
Training:  73%|███████▎  | 653/900 [16:21<06:13,  1.51s/it, loss=0.002, it/s=0.690]
Training:  73%|███████▎  | 654/900 [16:23<06:22,  1.56s/it, loss=0.002, it/s=0.690]
Training:  73%|███████▎  | 655/900 [16:25<06:36,  1.62s/it, loss=0.002, it/s=0.690]
Training:  73%|███████▎  | 656/900 [16:26<06:39,  1.64s/it, loss=0.002, it/s=0.690]
Training:  73%|███████▎  | 657/900 [16:28<06:41,  1.65s/it, loss=0.002, it/s=0.690]
Training:  73%|███████▎  | 658/900 [16:29<05:46,  1.43s/it, loss=0.002, it/s=0.690]
Training:  73%|███████▎  | 659/900 [16:31<06:01,  1.50s/it, loss=0.002, it/s=0.690]
Training:  73%|███████▎  | 659/900 [16:32<06:01,  1.50s/it, loss=0.005, it/s=0.622]
                                                                                   

Training:  73%|███████▎  | 659/900 [16:32<06:01,  1.50s/it, loss=0.005, it/s=0.622]
Training:  73%|███████▎  | 660/900 [16:32<06:12,  1.55s/it, loss=0.005, it/s=0.622]
Training:  73%|███████▎  | 661/900 [16:34<06:22,  1.60s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▎  | 662/900 [16:36<06:24,  1.62s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▎  | 663/900 [16:37<06:22,  1.61s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▍  | 664/900 [16:38<05:42,  1.45s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▍  | 665/900 [16:40<05:45,  1.47s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▍  | 666/900 [16:41<05:41,  1.46s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▍  | 667/900 [16:43<05:58,  1.54s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▍  | 668/900 [16:44<05:44,  1.49s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▍  | 669/900 [16:46<05:59,  1.56s/it, loss=0.005, it/s=0.622]
Training:  74%|███████▍  | 669/900 [16:48<05:59,  1.56s/it, loss=0.010, it/s=0.653]
                                                                                   

Training:  74%|███████▍  | 669/900 [16:48<05:59,  1.56s/it, loss=0.010, it/s=0.653]
Training:  74%|███████▍  | 670/900 [16:48<05:55,  1.55s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▍  | 671/900 [16:49<05:34,  1.46s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▍  | 672/900 [16:50<05:37,  1.48s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▍  | 673/900 [16:52<05:23,  1.43s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▍  | 674/900 [16:53<05:41,  1.51s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▌  | 675/900 [16:55<05:52,  1.57s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▌  | 676/900 [16:57<05:42,  1.53s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▌  | 677/900 [16:58<05:11,  1.40s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▌  | 678/900 [16:59<05:30,  1.49s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▌  | 679/900 [17:01<05:43,  1.55s/it, loss=0.010, it/s=0.653]
Training:  75%|███████▌  | 679/900 [17:03<05:43,  1.55s/it, loss=0.010, it/s=0.661]
                                                                                   

Training:  75%|███████▌  | 679/900 [17:03<05:43,  1.55s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▌  | 680/900 [17:03<05:51,  1.60s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▌  | 681/900 [17:04<05:57,  1.63s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▌  | 682/900 [17:06<06:01,  1.66s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▌  | 683/900 [17:07<05:31,  1.53s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▌  | 684/900 [17:09<05:42,  1.58s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▌  | 685/900 [17:10<05:04,  1.42s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▌  | 686/900 [17:11<04:42,  1.32s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▋  | 687/900 [17:13<05:06,  1.44s/it, loss=0.010, it/s=0.661]
Training:  76%|███████▋  | 688/900 [17:14<04:42,  1.33s/it, loss=0.010, it/s=0.661]
Training:  77%|███████▋  | 689/900 [17:15<04:36,  1.31s/it, loss=0.010, it/s=0.661]
Training:  77%|███████▋  | 689/900 [17:16<04:36,  1.31s/it, loss=0.002, it/s=0.729]
                                                                                   

Training:  77%|███████▋  | 689/900 [17:16<04:36,  1.31s/it, loss=0.002, it/s=0.729]
Training:  77%|███████▋  | 690/900 [17:16<04:26,  1.27s/it, loss=0.002, it/s=0.729]
Training:  77%|███████▋  | 691/900 [17:18<04:52,  1.40s/it, loss=0.002, it/s=0.729]
Training:  77%|███████▋  | 692/900 [17:20<05:04,  1.47s/it, loss=0.002, it/s=0.729]
Training:  77%|███████▋  | 693/900 [17:21<04:36,  1.34s/it, loss=0.002, it/s=0.729]
Training:  77%|███████▋  | 694/900 [17:22<04:26,  1.29s/it, loss=0.002, it/s=0.729]
Training:  77%|███████▋  | 695/900 [17:23<04:26,  1.30s/it, loss=0.002, it/s=0.729]
Training:  77%|███████▋  | 696/900 [17:25<04:50,  1.42s/it, loss=0.002, it/s=0.729]
Training:  77%|███████▋  | 697/900 [17:27<05:01,  1.49s/it, loss=0.002, it/s=0.729]
Training:  78%|███████▊  | 698/900 [17:28<05:13,  1.55s/it, loss=0.002, it/s=0.729]
Training:  78%|███████▊  | 699/900 [17:30<04:46,  1.42s/it, loss=0.002, it/s=0.729]
Training:  78%|███████▊  | 699/900 [17:31<04:46,  1.42s/it, loss=0.014, it/s=0.704]
                                                                                   

Training:  78%|███████▊  | 699/900 [17:31<04:46,  1.42s/it, loss=0.014, it/s=0.704]
                                                                                   

Training:  78%|███████▊  | 699/900 [17:31<04:46,  1.42s/it, loss=0.014, it/s=0.704]
Training:  78%|███████▊  | 700/900 [17:31<05:02,  1.51s/it, loss=0.014, it/s=0.704]
Training:  78%|███████▊  | 701/900 [17:33<05:06,  1.54s/it, loss=0.014, it/s=0.704]
Training:  78%|███████▊  | 702/900 [17:35<05:12,  1.58s/it, loss=0.014, it/s=0.704]
Training:  78%|███████▊  | 703/900 [17:36<05:17,  1.61s/it, loss=0.014, it/s=0.704]
Training:  78%|███████▊  | 704/900 [17:37<04:45,  1.45s/it, loss=0.014, it/s=0.704]
Training:  78%|███████▊  | 705/900 [17:38<04:23,  1.35s/it, loss=0.014, it/s=0.704]
Training:  78%|███████▊  | 706/900 [17:40<04:28,  1.39s/it, loss=0.014, it/s=0.704]
Training:  79%|███████▊  | 707/900 [17:42<04:44,  1.47s/it, loss=0.014, it/s=0.704]
